Product Name,Product ID,Processor Type,Generation,RAM,Storage,Graphics,Display,Price
Asus VivoBook 15 K513EQ Intel Core i7 1165G7 8GB RAM 512GB SSD 15.6 Inch FHD WV Display Hearty Gold Laptop, 33.01.006.1575,Core i5,11th (Intel),8GB,512GB SSD,2GB,15.6,0 
Asus VivoBook 15 K513EQ Intel Core i7 1165G7 8GB RAM 512GB SSD 15.6 Inch FHD OLED Display Hearty Gold Laptop #L1598W-K513EQ, 33.01.006.1576,Ryzen 7,11th (Intel),8GB,512GB SSD,2GB,15.6,0 
Asus VivoBook 15 K513EQ Intel Core i5 1135G7 8GB RAM 512GB SSD 15.6 Inch FHD OLED Display Hearty Gold Laptop #L1596W-K513EQ, 33.01.006.1574,Core i7,Not Applicable,8GB,512GB SSD,2GB,15.6,0 
Asus ZenBook 14 UM425UA AMD Ryzen 7 5700U 16GB RAM 512GB SSD 14 Inch FHD WV Display Pine Grey Laptop, 33.03.006.1578,Ryzen 3,11th (Intel),16GB,512GB SSD,Shared,14,0 
Acer TravelMate P214-53G Intel Core i7 1165G7 8GB RAM 512GB SSD 14 Inch FHD Display Black Laptop, 33.01.002.967,Core i7,Not Applicable,8GB,1TB HDD,2GB,14,0 
Acer One 14 Z2-493 AMD Ryzen 3 3250U 4GB RAM 1TB HDD 14 Inch HD Display Silver Laptop, 33.01.002.968,Core i3,11th (Intel),4GB,512GB SSD,Shared,14,0 
Microsoft Surface Laptop 4 Intel Core i7 1185G7 13.5 Inch Pixelsense Multi Touch Display Ice Blue Alcantara Surface Laptop #5EB-00081, 33.03.191.305,Core i5,11th (Intel),16GB,512GB SSD,Shared,13.5,0 
Lenovo ThinkBook 14 G2 ITL Intel Core i3 1115G4 8GB RAM 512GB SSD 14 Inch FHD Display Mineral Grey Laptop, 33.01.200.994,Core i5,11th (Intel),8GB,512GB SSD,Shared,14,0 
Lenovo ThinkBook 14 G2 ITL Intel Core i5 1135G7 8GB RAM 512GB SSD 14 Inch FHD Display Mineral Grey Laptop, 33.01.200.995,Core i3,11th (Intel),8GB,512GB SSD,Shared,14,0 
Asus ZenBook 14X OLED UX5401EA Intel Core i5 1135G7 8GB RAM 512GB SSD 14 Inch 2.8K OLED WQHD Touch Display Pine Grey Laptop, 33.03.006.1585,Core i3,10th (Intel),8GB,256GB SSD,Shared,14,0 
Lenovo IdeaPad Slim 3i 15IIL Intel Core i3 1005G1 4GB Ram 256GB SSD 15.6 Inch FHD Display Platinum Grey Laptop, 33.01.200.1001,Apple M2,11th (Intel),4GB,256GB SSD,Shared,15.6,0 
Dell Inspiron 15 3511 Intel Core i3 1115G4 8GB RAM 256GB SSD 15.6 Inch Full HD Display Platinum Silver Laptop, 33.01.013.1615,Ryzen 5,Not Applicable,8GB,1TB SSD,Shared,15.6,0 
Apple MacBook Air (2022) Apple M2 Chip 24GB RAM 1TB SSD 13.6 Inch Liquid Retina Display Space Gray MacBook, 33.03.005.262,Ryzen 7,Not Applicable,24GB,512GB SSD,Shared,13.6,0 
Asus ZenBook 14 OLED UM3402YA AMD Ryzen 5 5625U 16GB RAM 512GB SSD 14 Inch 2.8K OLED WQHD Display Jade Black Laptop, 33.03.006.1605,Core i5,Not Applicable,16GB,512GB SSD,Shared,14,0 
Asus ZenBook 14 OLED UM3402YA AMD Ryzen 7 5825U 16GB RAM 512GB SSD 14 Inch 2.8K OLED WQHD Display Jade Black Laptop, 33.03.006.1606,Ryzen 7,11th (Intel),16GB,512GB SSD,Shared,14,0 
Asus VivoBook Pro 15 K3500PH Intel Core i5 11300H 16GB RAM 512GB SSD 15.6 Inch FHD Display Quiet Blue Laptop #KJ242W-K3500PH, 33.01.006.1607,Ryzen 9,Not Applicable,16GB,512GB SSD,4GB,15.6,0 
Asus ROG Strix G15 G513IM AMD Ryzen 7 4800H 16GB RAM 512GB SSD 15.6 Inch 2K WQHD Display Eclipse Gray Gaming Laptop, 33.02.006.1612,Core i3,Not Applicable,16GB,1TB SSD,6GB,15.6,0 
Asus ROG Zephyrus G14 GA402RJ AMD Ryzen 9 6900HS 16GB RAM 1TB SSD 14 Inch WQXGA Display Grey & AniMe Matrix Gaming Laptop, 33.02.006.1614,Apple M1,11th (Intel),16GB,1TB HDD,8GB,14,0 
Asus ExpertBook P1412CEA Intel Core i3 1115G4 4GB RAM 1TB HDD 14 Inch FHD Display Slate Grey Laptop, 33.01.006.1616,Apple M2,Not Applicable,4GB,512GB SSD,Shared,14,0 
Apple MacBook Pro (Late 2021) Apple M1 Pro Chip 16GB RAM 512GB SSD 14.2 Inch Liquid Retina XDR Display Space Gray Laptop, 33.03.005.276,Ryzen 3,Not Applicable,16GB,512GB SSD,Shared,14.2,0 
Apple MacBook Pro (2022) Apple M2 Chip 16GB RAM 512GB SSD 13.3 Inch Retina Display Space Gray Laptop, 33.03.005.278,Core i7,Not Applicable,16GB,512GB SSD,Shared,13.3,0 
HP 15s-eq2171AU AMD Ryzen 3 5300U 8GB RAM 512GB SSD 15.6 Inch FHD Display Spruce Blue Laptop, 33.01.020.1477,Ryzen 7,11th (Intel),8GB,512GB SSD,Shared,15.6,0 
Lenovo IdeaPad Slim 5i Pro 14ITL-6 Intel Core i7 1165G7 16GB RAM 512GB SSD 14 Inch Antiglare Display Storm Grey Laptop, 33.01.200.1013,Ryzen 7,Not Applicable,16GB,512GB SSD,Shared,14,0 
Lenovo IdeaPad 5 15ALC05 AMD Ryzen 7 5700U 16GB RAM 512GB SSD 15.6 Inch FHD IPS Antiglare Display Graphite Grey Laptop, 33.01.200.1027,Core i3,Not Applicable,16GB,512GB SSD,Shared,15.6,0 
Lenovo IdeaPad Flex 5 14ALC05 AMD Ryzen 7 5700U 16GB RAM 512GB SSD Digital Pen 14 Inch FHD Touch Display Graphite Grey Laptop, 33.01.200.1019,Core i3,10th (Intel),16GB,256GB SSD,Shared,14,0 
Asus X415FA Intel Core i3 10110U 4GB RAM 256GB SSD 14 Inch FHD Display Slate Grey Laptop, 33.01.006.1621,Core i3,10th (Intel),4GB,1TB HDD,Shared,14,0 
Asus X515JA Intel Core i3 1005G1 4GB RAM 1TB HDD 15.6 Inch FHD WV Display Slate Grey Laptop, 33.01.006.1623,Core i3,11th (Intel),4GB,256GB SSD,Shared,15.6,0 
Asus X415EA Intel Core i3 1115G4 4GB RAM 256GB SSD 14 Inch FHD Display Slate Grey Laptop, 33.01.006.1625,Core i5,11th (Intel),4GB,1TB HDD,Shared,14,0 
Asus X515EA Intel Core i3 1115G4 4GB RAM 1TB HDD 15.6 Inch FHD Display Slate Grey Laptop, 33.01.006.1626,Core i5,10th (Intel),4GB,1TB HDD,Shared,15.6,0 
Asus X515JA Intel Core i5 1035G1 4GB RAM 1TB HDD 15.6 Inch FHD WV Display Slate Grey Laptop, 33.01.006.1631,Core i3,11th (Intel),4GB,512GB SSD,Shared,15.6,0 
Huawei MateBook B3-420 Intel Core i5 1135G7 8GB RAM 512GB SSD 14 Inch FHD Display Space Gray Laptop, 33.03.487.07,Apple M2,11th (Intel),8GB,512GB SSD,Shared,14,0 
Asus VivoBook 14 X1400EA Intel Core i3 1115G4 8GB RAM 512GB SSD 14 Inch FHD WV Display Black Laptop, 33.01.006.1624,Core i5,Not Applicable,8GB,512GB SSD,Shared,14,0 
Apple MacBook Air (2022) Apple M2 Chip 24GB RAM 512GB SSD 13.6 Inch Liquid Retina Display Silver MacBook, 33.03.005.282,Core i7,12th (Intel),24GB,512GB SSD,Shared,13.6,0 
Acer Nitro 5 AN515-58-58TZ Intel Core i5 12500H 8GB RAM 512GB SSD 15.6 Inch FHD Display Obsidian Black Gaming Laptop, 33.02.002.969,Core i7,12th (Intel),8GB,1TB HDD+512GB SSD,4GB,15.6,0 
Acer Nitro 5 AN515-58-79MU Intel Core i7 12700H 16GB RAM 1TB HDD + 512GB SSD 15.6 Inch FHD Display Obsidian Black Gaming Laptop, 33.02.002.970,Ryzen 5,12th (Intel),16GB,1TB SSD,4GB,15.6,0 
Acer Nitro 5 AN515-58-74EF Intel Core i7 12700H 16GB RAM 1TB SSD 15.6 Inch QHD Display Obsidian Black Gaming Laptop, 33.02.002.971,Core i5,Not Applicable,16GB,1TB SSD,6GB,15.6,0 
Acer Nitro 5 AN515-46-R3U8 AMD Ryzen 5 6600H 8GB RAM 1TB SSD 15.6 Inch QHD Display Obsidian Black Gaming Laptop, 33.02.002.972,Core i5,12th (Intel),8GB,512GB SSD,4GB,15.6,0 
Acer Aspire 7 A715-51G-53AY Intel Core i5 1240P 8GB RAM 512GB SSD 15.6 Inch FHD Display Charcoal Black Gaming Laptop, 33.02.002.974,Core i5,12th (Intel),8GB,512GB SSD,4GB,15.6,0 
Acer Aspire 5 A515-57G-52HF Intel Core i5 1240P 8GB RAM 512GB SSD 15.6 Inch FHD Display Steel Gray Gaming Laptop, 33.02.002.975,Ryzen 7,12th (Intel),8GB,512GB SSD,4GB,15.6,0 
Acer Aspire 7 A715-51G-527C Intel Core i5 1240P 8GB RAM 512GB SSD 15.6 Inch FHD Display Charcoal Black Gaming Laptop, 33.02.002.973,Core i5,Not Applicable,8GB,512GB SSD,4GB,15.6,0 
MSI Modern 14 C5M AMD Ryzen 7 5825U 8GB RAM 512GB SSD 14 Inch FHD Display Urban Silver Laptop, 33.01.033.1229,Core i7,11th (Intel),8GB,512GB SSD,Shared,14,0 
Lenovo IdeaPad Slim 3i 15ITL6 Intel Core i5 1135G7 8GB RAM 512GB SSD 15.6 Inch FHD Display Arctic Grey Laptop, 33.01.200.1035,Core i5,12th (Intel),8GB,512GB SSD,2GB,15.6,0 
Dell Inspiron 15 3520 Intel Core i7 1255U 8GB RAM 512GB SSD 15.6 Inch FHD Display Platinum Silver Laptop, 33.01.013.1629,Core i7,11th (Intel),8GB,512GB SSD,Shared,15.6,0 
Dell Inspiron 15 3511 Intel Core i5 1135G7 8GB RAM 512GB SSD 15.6 Inch FHD Display Platinum Silver Laptop, 33.01.013.1630,Ryzen 3,12th (Intel),8GB,512GB SSD,2GB,15.6,0 
Dell Inspiron 16 5620 Intel Core i7 1255U 16GB RAM 512GB SSD 16 Inch FHD+ Display Platinum Silver Laptop, 33.01.013.1631,Core i3,Not Applicable,16GB,256GB SSD,2GB,16,0 
Dell Inspiron 15 3525 AMD Ryzen 3 5425U 8GB RAM 256GB SSD 15.6 Inch FHD Display Carbon Black Laptop, 33.01.013.1634,Core i7,11th (Intel),8GB,256GB SSD,Shared,15.6,0 
Dell Inspiron 15 3511 Intel Core i3 1115G4 8GB RAM 256GB SSD 15.6 Inch FHD Display Carbon Black Laptop, 33.01.013.1635,Core i5,11th (Intel),8GB,512GB SSD,Shared,15.6,0 
Dell Inspiron 15 3511 Intel Core i7 1165G7 8GB RAM 512GB SSD 15.6 Inch FHD Display Platinum Silver Laptop, 33.01.013.1636,Core i7,11th (Intel),8GB,512GB SSD,2GB,15.6,0 
Lenovo IdeaPad Slim 3i 15ITL Intel Core i5 1135G7 8GB RAM 512GB SSD 15.6 Inch FHD Display Arctic Grey Laptop, 33.01.200.1037,Core i5,11th (Intel),8GB,1TB SSD,Shared,15.6,0 
Lenovo Yoga Slim 7i Carbon 13ITL5 Intel Core i7 1165G7 16GB RAM 1TB SSD 13.3 Inch QHD WQXGA Display Moon White Laptop, 33.03.200.1038,Core i7,11th (Intel),16GB,512GB SSD,Shared,13.3,0 
Lenovo ThinkPad L14 Intel Core i5 1145G7 8GB RAM 512GB SSD 14 Inch HD Display Black Laptop, 33.01.200.1041,Core i7,11th (Intel),8GB,1TB SSD,Shared,14,0 
Lenovo Yoga Slim 7i Carbon 13ITL5 Intel Core i7 1165G7 16GB RAM 1TB SSD 13.3 Inch QHD Display Moon White Laptop #82EV00AFIN-3Y, 33.03.200.1042,Core i7,12th (Intel),16GB,512GB SSD,Shared,13.3,0 
Microsoft Surface Pro 9 (Wi-Fi) Intel Core i7 1255U 16GB RAM 512GB SSD 13 Inch Pixelsense Flow Multi Touch Display Graphite 2-in-1 Detachable Laptop (Type Cover is sold separately), 33.03.191.328,Core i7,11th (Intel),16GB,1TB SSD,Shared,13,0 
Microsoft Surface Laptop Studio Intel Core i7 11370H 32GB RAM 1TB SSD 14.4 Inch Pixelsense Flow Multi Touch Display Platinum Surface Laptop #AIC-00001, 33.03.191.329,Core i3,12th (Intel),32GB,1TB SSD,4GB,14.4,0 
Asus ZenBook 17 Fold OLED UX9702AA Intel Core i7 1250U 16GB RAM 1TB SSD 17.3 Inch 2.5K FOLED Touch Display Tech Black Laptop, 33.03.006.1637,Intel Celeron,11th (Intel),16GB,256GB SSD,Shared,17.3,0 
HP ProBook 450 G8 Intel Core i3 1115G4 8GB RAM 256GB SSD 15.6 Inch HD Display Pike Silver Laptop, 33.01.020.1487,Ryzen 7,Not Applicable,8GB,256GB SSD,Shared,15.6,0 
Asus VivoBook 14 E410MA Intel CDC N4020 4GB RAM 256GB SSD 14 Inch HD Display Black Laptop, 33.01.006.1638,Ryzen 7,Not Applicable,4GB,512GB SSD,Shared,14,0 
Asus VivoBook S 16X M5602RA AMD Ryzen 7 6800H 16GB RAM 512GB SSD 16 Inch 4K WQUXGA OLED Display Sand Grey Laptop, 33.01.006.1640,Core i9,Not Applicable,16GB,512GB SSD,Shared,16,0 
Asus VivoBook S 16X M5602RA AMD Ryzen 7 6800H 16GB RAM 512GB SSD 16 Inch 4K WQUXGA OLED Display Midnight Black Laptop, 33.01.006.1641,Ryzen 3,12th (Intel),16GB,1TB SSD,Shared,16,0 
Asus ZenBook Pro Duo 14 OLED UX8402ZE Intel Core i9 12900H 32GB RAM 1TB SSD 14.5 Inch 2.8K OLED WQHD Touch Display Tech Black Laptop, 33.03.006.1642,Core i5,Not Applicable,32GB,512GB SSD,4GB,14.5,0 
Asus D515DA AMD Ryzen 3 3250U 4GB RAM 512GB SSD 15.6 Inch FHD Display Peacock Blue Laptop, 33.01.006.1643,Core i5,12th (Intel),4GB,512GB SSD,Shared,15.6,0 
Asus VivoBook 14X X1403ZA Intel Core i5 12500H 8GB RAM 512GB SSD 14 Inch 2.8K OLED WQHD Display Quiet Blue Laptop, 33.01.006.1645,Core i3,12th (Intel),8GB,512GB SSD,Shared,14,0 
Asus VivoBook 14 X1402ZA Intel Core i5 1240P 8GB RAM 512GB SSD 14 Inch FHD WV Display Terra Cotta Laptop, 33.01.006.1647,Core i5,12th (Intel),8GB,512GB SSD,Shared,14,0 
Asus VivoBook 15 X1502ZA Intel Core i3 1220P 4GB RAM 512GB SSD 15.6 Inch FHD WV Display Icelight Silver Laptop, 33.01.006.1650,Core i5,12th (Intel),4GB,512GB SSD,Shared,15.6,0 
Asus VivoBook 14 X1402ZA Intel Core i5 1240P 8GB RAM 512GB SSD 14 Inch FHD WV Display Quiet Blue Laptop, 33.01.006.1651,Core i9,12th (Intel),8GB,512GB SSD,Shared,14,0 
Asus VivoBook 15 X1502ZA Intel Core i5 1240P 8GB RAM 512GB SSD 15.6 Inch FHD WV Display Icelight Silver Laptop, 33.01.006.1652,Core i7,12th (Intel),8GB,1TB SSD,Shared,15.6,0 
Asus ZenBook Pro 16X OLED UX7602ZM Intel Core i9 12900H 32GB RAM 1TB SSD 16 Inch 4K WQUXGA OLED Touch Display Tech Black Laptop, 33.03.006.1653,Ryzen 7,12th (Intel),32GB,1TB SSD,6GB,16,0 
Asus ZenBook Pro Duo 14 OLED UX8402ZA Intel Core i7 12700H 16GB RAM 1TB SSD 14.5 Inch 2.8K OLED WQHD Touch Display Tech Black Laptop, 33.03.006.1654,Core i7,Not Applicable,16GB,1TB SSD,Shared,14.5,0 
Asus ZenBook S 13 OLED UM5302TA AMD Ryzen 7 6800U 16GB RAM 1TB SSD 13.3 Inch 2.8K OLED WQHD Touch Display Ponder Blue Laptop, 33.03.006.1655,Core i7,12th (Intel),16GB,512GB SSD,Shared,13.3,0 
Asus ZenBook Pro Duo 14 OLED UX8402ZE Intel Core i7 12700H 16GB RAM 512GB SSD 14.5 Inch 2.8K OLED WQHD Touch Display Tech Black Laptop, 33.03.006.1656,Core i9,12th (Intel),16GB,512GB SSD,4GB,14.5,0 
Asus ZenBook S 13 Flip OLED UP5302ZA Intel Core i7 1260P 16GB RAM 512GB SSD 13.3 Inch 2.8K OLED WQHD Touch Display Ponder Blue Laptop, 33.03.006.1657,Core i7,13th (Intel),16GB,4TB SSD,Shared,13.3,0 
MSI Titan GT77HX 13VI Intel Core i9 13980HX 64GB RAM 4TB SSD 17.3 Inch 4K UHD Display Core Black Gaming Laptop, 33.02.033.1233,Core i5,13th (Intel),64GB,1TB SSD,16GB,17.3,0 
MSI Summit E16 Flip Evo A13MT Intel Core i7 1360P 16GB RAM 1TB SSD 16 Inch FHD+ Touch Display Ink Black Laptop, 33.03.033.1239,Core i3,12th (Intel),16GB,256GB SSD,Shared,16,0 
Microsoft Surface Pro 9 (Wi-Fi) Intel Core i5 1235U 8GB RAM 256GB SSD 13 Inch Pixelsense Flow Multi Touch Display Forest 2-in-1 Detachable Laptop (Type Cover is sold separately), 33.03.191.330,Core i7,11th (Intel),8GB,1TB HDD,Shared,13,0 
Dell Vostro 14 3400 Intel Core i3 1115G4 4GB RAM 1TB HDD 14 Inch HD Display Black Laptop, 33.01.013.1638,Apple M2,11th (Intel),4GB,512GB SSD,Shared,14,0 
Dell Vostro 14 3400 Intel Core i7 1165G7 8GB RAM 512GB SSD 14 Inch FHD Display Black Laptop, 33.01.013.1640,Apple M2,Not Applicable,8GB,512GB SSD,2GB,14,0 
Apple MacBook Pro (2023) Apple M2 Pro Chip 16GB RAM 512GB SSD 14.2 Inch Liquid Retina XDR Display Space Gray Laptop, 33.03.005.284,Apple M2,Not Applicable,16GB,512GB SSD,Shared,14.2,0 
Apple MacBook Pro (2023) Apple M2 Pro Chip 16GB RAM 512GB SSD 14.2 Inch Liquid Retina XDR Display Silver Laptop, 33.03.005.287,Apple M2,Not Applicable,16GB,1TB SSD,Shared,14.2,0 
Apple MacBook Pro (2023) Apple M2 Pro Chip 16GB RAM 1TB SSD 16.2 Inch Liquid Retina XDR Display Space Gray Laptop, 33.03.005.290,Core i3,Not Applicable,16GB,1TB SSD,Shared,16.2,0 
Apple MacBook Pro (2023) Apple M2 Pro Chip 16GB RAM 1TB SSD 16.2 Inch Liquid Retina XDR Display Silver Laptop, 33.03.005.291,Core i7,11th (Intel),16GB,1TB HDD,Shared,16.2,0 
Asus X515EA Intel Core i3 1115G4 4GB RAM 1TB HDD 15.6 Inch FHD Display Transparent Silver Laptop, 33.01.006.1658,Core i5,11th (Intel),4GB,512GB SSD,Shared,15.6,0 
Asus ExpertBook B3 Flip B3402FEA Intel Core i7 1165G7 16GB RAM 512GB SSD 14 Inch FHD Touch Display Star Black Laptop #LE0695, 33.01.006.1667,Core i5,11th (Intel),16GB,512GB SSD,Shared,14,0 
Asus ExpertBook P1 P1412CEA Intel Core i5 1135G7 8GB RAM 512GB SSD 14 Inch FHD Display Slate Grey Laptop, 33.01.006.1668,Intel Celeron,11th (Intel),8GB,512GB SSD,Shared,14,0 
Asus ExpertBook B1 B1500CEAE Intel Core i5 1135G7 8GB RAM 512GB SSD 15.6 Inch FHD Display Star Black Laptop #BQ2638N, 33.01.006.1669,Core i3,Not Applicable,8GB,256GB SSD,Shared,15.6,0 
Asus BR1100FKA Intel CDC N4500 4GB RAM 256GB SSD 11.6 Inch HD Touch Display Dark Grey Education Laptop, 33.01.006.1670,Core i3,11th (Intel),4GB,256GB SSD,Shared,11.6,0 
Asus ExpertBook P1 P1412CEA Intel Core i3 1115G4 4GB RAM 256GB SSD 14 Inch FHD Display Slate Grey Laptop, 33.01.006.1672,Core i3,11th (Intel),4GB,1TB HDD,Shared,14,0 
Asus ExpertBook P1 P1512CEA Intel Core i3 1115G4 4GB RAM 1TB HDD 15.6 Inch FHD Display Slate Grey Laptop, 33.01.006.1673,Core i3,11th (Intel),4GB,1TB HDD,Shared,15.6,0 
Asus ExpertBook B1 B1400CEAE Intel Core i3 1115G4 4GB RAM 1TB HDD 14 Inch FHD Display Star Black Laptop, 33.01.006.1674,Core i3,11th (Intel),4GB,256GB SSD,Shared,14,0 
Asus ExpertBook B1 B1400CEAE Intel Core i3 1115G4 4GB RAM 256GB SSD 14 Inch FHD Display Star Black Laptop, 33.01.006.1675,Core i3,11th (Intel),4GB,1TB HDD,Shared,14,0 
Asus ExpertBook B1 B1500CEAE Intel Core i3 1115G4 4GB RAM 1TB HDD 15.6 Inch FHD Display Star Black Laptop, 33.01.006.1676,Core i3,11th (Intel),4GB,256GB SSD,Shared,15.6,0 
Asus ExpertBook B1 B1500CEAE Intel Core i3 1115G4 4GB RAM 256GB SSD 15.6 Inch FHD Display Star Black Laptop, 33.01.006.1677,Core i3,10th (Intel),4GB,512GB SSD,Shared,15.6,0 
Asus X515JA Intel Core i3 1005G1 4GB RAM 512GB SSD 15.6 Inch FHD Display Peacock Blue Laptop, 33.01.006.1680,Core i7,11th (Intel),4GB,512GB SSD,Shared,15.6,0 
Asus ExpertBook B1 B1500CEAE Intel Core i3 1115G4 8GB RAM 512GB SSD 15.6 Inch FHD Display Star Black Laptop, 33.01.006.1678,Core i5,11th (Intel),8GB,512GB SSD,Shared,15.6,0 
Asus ExpertBook B1 B1500CEAE Intel Core i7 1165G7 8GB RAM 512GB SSD 15.6 Inch FHD Display Star Black Laptop, 33.01.006.1697,Core i5,11th (Intel),8GB,512GB SSD,Shared,15.6,0 
Asus ExpertBook B3 Flip B3402FEA Intel Core i5 1135G7 8GB RAM 512GB SSD 14 Inch FHD Touch Display Star Black Laptop (Stylus Pen Included), 33.01.006.1690,Core i5,11th (Intel),8GB,512GB SSD,Shared,14,0 
Asus ExpertBook B3 Flip B3402FEA Intel Core i5 1135G7 8GB RAM 512GB SSD 14 Inch FHD Touch Display Star Black Laptop #LE0693, 33.01.006.1689,Core i5,11th (Intel),8GB,256GB SSD,Shared,14,0 
Asus ExpertBook B1 B1400CEAE Intel Core i5 1135G7 4GB RAM 256GB SSD 14 Inch FHD Display Star Black Laptop, 33.01.006.1683,Core i5,11th (Intel),4GB,1TB HDD,Shared,14,0 
Asus ExpertBook B1 B1500CEAE Intel Core i5 1135G7 8GB RAM 1TB HDD 15.6 Inch FHD Display Star Black Laptop, 33.01.006.1687,Core i5,11th (Intel),8GB,512GB SSD,Shared,15.6,0 
Asus ExpertBook B1 B1400CEAE Intel Core i5 1135G7 8GB RAM 512GB SSD 14 Inch FHD Display Star Black Laptop, 33.01.006.1684,Core i7,12th (Intel),8GB,512GB SSD,Shared,14,0 
Asus ExpertBook B1 B1400CBA Intel Core i5 1235U 8GB RAM 512GB SSD 14 Inch FHD Display Star Black Laptop, 33.01.006.1685,Core i5,11th (Intel),8GB,512GB SSD,Shared,14,0 
Asus ExpertBook P1 P1512CEA Intel Core i7 1165G7 8GB RAM 512GB SSD 15.6 Inch FHD Display Slate Grey Laptop, 33.01.006.1695,Apple M2,11th (Intel),8GB,512GB SSD,Shared,15.6,0 
Asus ExpertBook B5 Flip B5402CEA Intel Core i5 1155G7 8GB RAM 512GB SSD 14 Inch FHD Display Star Black Laptop, 33.01.006.1694,Core i5,Not Applicable,8GB,4TB SSD,Shared,14,0 
Apple MacBook Pro (Early 2023) Apple M2 Max Chip 64GB RAM 4TB SSD 14.2 Inch Liquid Retina XDR Display Space Gray Laptop, 33.03.005.294,Core i7,11th (Intel),64GB,512GB SSD,Shared,14.2,0 
Asus ExpertBook B5 B5302CEA Intel Core i5 1135G7 8GB RAM 512GB SSD 13.3 Inch FHD Display Star Black Laptop #EG0596, 33.01.006.1692,Core i7,11th (Intel),8GB,512GB SSD,Shared,13.3,0 
Asus ExpertBook B3 Flip B3402FEA Intel Core i7 1165G7 16GB RAM 512GB SSD 14 Inch FHD Touch Display Star Black Laptop (Stylus Pen Included), 33.01.006.1698,Core i7,11th (Intel),16GB,512GB SSD,Shared,14,0 
Asus ExpertBook B3 Flip B3402FEA Intel Core i7 1165G7 16GB RAM 512GB SSD 14 Inch FHD Touch Display Star Black Laptop #LE1010 (Stylus Pen Included), 33.01.006.1699,Core i7,11th (Intel),16GB,512GB SSD,Shared,14,0 
Asus ExpertBook B5 Flip B5302FEA Intel Core i7 1165G7 16GB RAM 512GB SSD 13.3 Inch FHD OLED Touch Display Star Black Laptop, 33.01.006.1701,Core i7,11th (Intel),16GB,512GB SSD,Shared,13.3,0 
Asus ExpertBook B5 Flip B5402FEA Intel Core i7 1195G7 16GB RAM 512GB SSD 14 Inch FHD Touch Display Star Black Laptop, 33.01.006.1704,Core i7,12th (Intel),16GB,512GB SSD,Shared,14,0 
Asus ExpertBook B5 B5302CBA Intel Core i7 1255U 16GB RAM 512GB SSD 13.3 Inch FHD Display Star Black Laptop, 33.01.006.1702,Core i5,11th (Intel),16GB,512GB SSD,Shared,13.3,0 
Asus ExpertBook B5 Flip B5302FEA Intel Core i7 1165G7 16GB RAM 512GB SSD 13.3 Inch FHD Touch Display Star Black Laptop, 33.01.006.1700,Core i7,11th (Intel),16GB,1TB HDD+256GB SSD,Shared,13.3,0 
Acer Extensa 15 EX215-54-596B Intel Core i5 1135G7 8GB RAM 1TB HDD + 256GB SSD 15.6 Inch FHD Display Charcoal Black Laptop, 33.01.002.981,Core i3,12th (Intel),8GB,512GB SSD,Shared,15.6,0 
Asus ExpertBook B5 Flip B5302FBA Intel Core i7 1255U 16GB RAM 512GB SSD 13.3 Inch FHD Touch Display Star Black Laptop, 33.01.006.1703,Core i3,11th (Intel),16GB,1TB HDD+256GB SSD,Shared,13.3,0 
Acer Extensa 15 EX215-54-37AH Intel Core i3 1115G4 8GB RAM 1TB HDD + 256GB SSD 15.6 Inch FHD Charcoal Black Laptop, 33.01.002.982,Core i5,11th (Intel),8GB,512GB SSD,Shared,15.6,0 
Lenovo IdeaPad Slim 3i 15ITL6 Core i3 1115G4 8GB RAM 512GB SSD 15.6 Inch FHD Display Abyss Blue Laptop, 33.01.200.1046,Core i5,11th (Intel),8GB,512GB SSD,Shared,15.6,0 
Lenovo IdeaPad Slim 3i 14ITL6 Intel Core i5 1135G7 8GB RAM 512GB SSD 14 Inch FHD LED Display Laptop, 33.01.200.1050,Core i5,11th (Intel),8GB,512GB SSD,Shared,14,0 
Lenovo IdeaPad Slim 3i 15ITL6	Intel Core i5 1135G7 8GB RAM 512GB SSD 15.6 Inch FHD Antiglare LED Display Abyss Blue Laptop, 33.01.200.1051,Intel Celeron,11th (Intel),8GB,512GB SSD,2GB,15.6,0 
Lenovo IdeaPad Slim 3i 15ITL6 Core i5 1135G7 8GB RAM 512GB SSD 15.6 Inch FHD Display Abyss Blue Laptop, 33.01.200.1049,Core i5,Not Applicable,8GB,256GB SSD,Shared,15.6,0 
HP 15s-fq3617TU Intel CDC N4500 4GB RAM 256GB SSD 15.6 Inch FHD Display Silver Laptop, 33.01.020.1491,Core i3,12th (Intel),4GB,512GB SSD,Shared,15.6,0 
HP 15s-fq5620TU Intel Core i5 1235U 8GB 512GB SSD 15.6 Inch FHD Display Silver Laptop, 33.01.020.1493,Core i5,10th (Intel),8GB,128GB SSD,Shared,15.6,0 
Microsoft Surface Go 3 (Wi-Fi) Intel Core i3 10100Y 8GB RAM 128GB SSD 10.5 Inch PixelSense MultiTouch Display Platinum Surface Go Laptop (Type Cover is sold separately), 33.03.191.332,Core i5,12th (Intel),8GB,512GB SSD,Shared,10.5,0 
MSI Katana GF66 12UC Intel Core i5 12450H 8GB RAM 512GB SSD 15.6 Inch FHD Display Black Gaming Laptop, 33.02.033.1241,Core i5,12th (Intel),8GB,512GB SSD,4GB,15.6,0 
HP ProBook 450 G9 Intel Core i5 1235U 8GB RAM 512GB SSD 15.6 Inch FHD Display Silver Laptop, 33.01.020.1500,Core M3,12th (Intel),8GB,512GB SSD,Shared,15.6,0 
